"Time (s)","Acceleration (m/s²)"
3.017469938E1,-2.048587799E-2
3.021240901E1,-3.700542450E-2
3.025011865E1,-4.352092743E-2
3.028782834E1,-4.066562653E-2
3.032553797E1,-2.462387085E-2
3.036324761E1,-5.152702332E-3
3.040095724E1,2.644348145E-2
3.043866688E1,-2.101898193E-3
3.047637651E1,-5.559635162E-2
3.051408615E1,-6.089019775E-2
3.055179578E1,-1.668834686E-2
3.058950542E1,6.727218628E-3
3.062721505E1,-7.173538208E-3
3.066492469E1,-2.016258240E-2
3.070263432E1,7.935523987E-3
3.074034396E1,2.872467041E-3
3.077805360E1,-1.076889038E-2
3.081576323E1,-4.586315155E-2
3.085347287E1,6.280899048E-3
3.089118250E1,5.811691284E-3
3.092889214E1,-5.270767212E-2
3.096660177E1,-4.034423828E-2
3.100431141E1,2.035999298E-2
3.104202104E1,1.895236969E-2
3.107973068E1,8.704185486E-3
3.111744031E1,-8.754730225E-4
3.115514995E1,-1.429462433E-2
3.119285958E1,-4.453659058E-3
3.123056922E1,-8.691787720E-3
3.126827886E1,-3.050136566E-2
3.130598844E1,-1.956939697E-2
3.134369807E1,8.489608765E-3
3.138140771E1,1.680088043E-2
3.141911735E1,6.690979004E-3
3.145682698E1,1.066493988E-2
3.149453662E1,2.779102325E-2
3.153224625E1,-1.879978180E-2
3.156995584E1,-5.336952209E-2
3.160766547E1,-2.306270599E-2
3.164537511E1,5.885505676E-2
3.168308474E1,2.809715271E-2
3.172079438E1,-3.637599945E-2
3.175850396E1,-4.296302795E-2
3.179621360E1,1.342010498E-2
3.183392323E1,2.587413788E-2
3.187163287E1,-7.168769836E-3
3.190934245E1,-6.757736206E-3
3.194705209E1,-1.083469391E-2
3.198476172E1,3.213882446E-3
3.202247136E1,-1.046752930E-2
3.206018094E1,-1.433372498E-2
3.209789057E1,1.781845093E-2
3.213560021E1,2.549552917E-2
3.217330979E1,3.717613220E-2
3.221101943E1,-2.342414856E-2
3.224872906E1,-3.532886505E-2
3.228643865E1,-2.408599854E-2
3.232414828E1,2.213382721E-2
3.236185792E1,-6.209373474E-3
3.239956750E1,7.558822632E-3
3.243727714E1,1.599025726E-2
3.247498677E1,2.828407288E-2
3.251269636E1,-3.615188599E-2
3.255040599E1,-2.486991882E-2
3.258811557E1,3.534317017E-3
3.262582521E1,1.218032837E-2
3.266353484E1,-6.533622742E-3
3.270124443E1,-1.697540283E-3
3.273895406E1,-6.103515625E-3
3.277666365E1,1.212310791E-2
3.281437328E1,-1.553440094E-2
3.285208287E1,-1.455020905E-2
3.288979250E1,-4.698753357E-3
3.292750208E1,2.236270905E-2
3.296521172E1,2.947807312E-3
3.300292130E1,-2.411556244E-2
3.304063094E1,-2.704238892E-2
3.307834052E1,5.958557129E-3
3.311605016E1,3.677654266E-2
3.315375974E1,2.989768982E-3
3.319146938E1,2.755165100E-3
3.322917896E1,-1.089572906E-2
3.326688860E1,-5.755424500E-3
3.330459818E1,-9.717941284E-4
3.334230776E1,-9.909629822E-3
3.338001740E1,-3.671646118E-4
3.341772698E1,1.300525665E-2
3.345543662E1,2.994918823E-2
3.349314620E1,-3.467369080E-2
3.353085578E1,-3.689384460E-2
3.356856542E1,-7.706642151E-3
3.360627500E1,1.063919067E-2
3.364398459E1,2.326869965E-2
3.368169422E1,3.783226013E-3
3.371940380E1,-1.888561249E-2
3.375711339E1,-2.216053009E-2
3.379482302E1,1.943302155E-2
3.383253261E1,2.202987671E-4
3.387024219E1,-2.218818665E-2
3.390795182E1,-7.375717163E-3
3.394566141E1,1.983356476E-2
3.398337099E1,-1.283740997E-2
3.402108057E1,-3.117561340E-3
3.405879021E1,-1.190757751E-2
3.409649979E1,2.007007599E-2
3.413420938E1,7.677078247E-4
3.417191896E1,1.851558685E-2
3.420962860E1,4.854393005E-2
3.424733818E1,5.074501038E-3
3.428504776E1,-5.789089203E-2
3.432275734E1,-1.837539673E-2
3.436046693E1,3.640365601E-2
3.439817651E1,7.125854492E-3
3.443588615E1,-2.466011047E-2
3.447359573E1,3.738403320E-3
3.451130531E1,1.683998108E-2
3.454901490E1,3.355598450E-2
3.458672448E1,-3.129673004E-2
3.462443406E1,-3.821086884E-2
3.466214365E1,8.953094482E-3
3.469985328E1,3.065395355E-2
3.473756287E1,-7.178306580E-3
3.477527245E1,-2.463150024E-2
3.481298203E1,1.270771027E-2
3.485069162E1,4.754447937E-2
3.488840120E1,-3.271102905E-4
3.492611078E1,-3.162193298E-2
3.496382037E1,-1.168251038E-2
3.500152995E1,2.032279968E-2
3.503923953E1,-7.887840271E-3
3.507694912E1,-2.972984314E-2
3.511465870E1,3.498077393E-3
3.515236828E1,2.557945251E-2
3.519007787E1,-7.443428040E-3
3.522778745E1,-2.934837341E-2
3.526549703E1,-5.094528198E-3
3.530320662E1,2.647590637E-2
3.534091620E1,-2.133369446E-3
3.537862578E1,-1.991081238E-2
3.541633537E1,-5.219459534E-3
3.545404495E1,1.742649078E-2
3.549175453E1,2.514648438E-2
3.552946412E1,-2.124881744E-2
3.556717365E1,-6.485939026E-3
3.560488323E1,-6.110191345E-3
3.564259281E1,1.213932037E-2
3.568030240E1,2.019882202E-2
3.571801198E1,9.830474854E-3
3.575572156E1,-4.448032379E-2
3.579343115E1,-1.478672028E-2
3.583114068E1,3.529167175E-2
3.586885026E1,2.396488190E-2
3.590655985E1,-3.576469421E-2
3.594426943E1,2.019405365E-2
3.598197901E1,2.329063416E-2
3.601968860E1,-5.871295929E-2
3.605739813E1,-6.382656097E-2
3.609510771E1,3.862571716E-2
3.613281729E1,2.259731293E-2
3.617052688E1,-2.363777161E-2
3.620823641E1,1.811885834E-2
3.624594599E1,3.024482727E-2
3.628365557E1,-2.992057800E-2
3.632136516E1,-3.246116638E-2
3.635907469E1,-4.826259613E-2
3.639678427E1,2.186965942E-2
3.643449386E1,6.059646606E-2
3.647220344E1,7.373809814E-3
3.650991297E1,-3.783512115E-2
3.654762255E1,-3.987121582E-2
3.658533214E1,3.863525391E-2
3.662304167E1,3.598594666E-2
3.666075125E1,-3.346538544E-2
3.669846084E1,-1.788520813E-2
3.673617037E1,4.130554199E-2
3.677387995E1,2.510070801E-2
3.681158948E1,-3.022384644E-2
3.684929906E1,-2.379417419E-2
3.688700865E1,1.795673370E-2
3.692471818E1,7.776260376E-3
3.696242776E1,-2.854347229E-2
3.700013729E1,-2.222537994E-2
3.703784688E1,2.835369110E-2
3.707555641E1,3.535175323E-2
3.711326599E1,-1.175594330E-2
3.715097552E1,-2.890014648E-2
3.718868511E1,-2.193450928E-4
3.722639469E1,4.199028015E-3
3.726410422E1,-1.849174500E-2
3.730181380E1,-3.943443298E-3
3.733952334E1,7.410049438E-4
3.737723292E1,9.564399719E-3
3.741494245E1,1.332664490E-2
3.745265203E1,2.578830719E-2
3.749036156E1,-2.067470551E-2
3.752807115E1,-2.829742432E-2
3.756578068E1,4.499912262E-2
3.760349021E1,-3.399944305E-2
3.764119979E1,-4.963970184E-2
3.767890932E1,3.848552704E-2
3.771661891E1,3.586387634E-2
3.775432844E1,-3.357696533E-2
3.779203802E1,-1.355075836E-2
3.782974755E1,2.299404144E-2
3.786745709E1,1.245498657E-2
3.790516667E1,2.052402496E-2
3.794287620E1,1.244544983E-3
3.798058573E1,-3.355026245E-3
3.801829531E1,-4.788112640E-2
3.805600485E1,-4.031467438E-2
3.809371443E1,-1.989364624E-3
3.813142396E1,5.614089966E-2
3.816913349E1,4.790210724E-2
3.820684302E1,2.683830261E-2
3.824455261E1,-4.646492004E-2
3.828226214E1,-5.239105225E-2
3.831997167E1,-4.294395447E-3
3.835768125E1,3.604888916E-4
3.839539078E1,1.815128326E-2
3.843310031E1,2.586078644E-2
3.847080985E1,1.518535614E-2
3.850851943E1,-1.716327667E-2
3.854622896E1,-3.843593597E-2
3.858393849E1,1.319122314E-2
3.862164802E1,4.352188110E-2
3.865935761E1,2.269840240E-2
3.869706714E1,-1.906394958E-2
3.873477667E1,-3.572559357E-2
3.877248620E1,-1.106739044E-2
3.881019573E1,-1.039505005E-2
3.884790531E1,-9.784698486E-3
3.888561484E1,1.314449310E-2
3.892332438E1,2.563381195E-2
3.896103391E1,6.009101868E-3
3.899874344E1,-1.678943634E-2
3.903645297E1,-1.575756073E-2
3.907416255E1,-5.825996399E-3
3.911187208E1,1.239395142E-2
3.914958162E1,-2.423572540E-2
3.918729115E1,-1.376914978E-2
3.922500068E1,-3.985404968E-3
3.926271021E1,3.644561768E-2
3.930041974E1,2.951335907E-2
3.933812927E1,-2.165222168E-2
3.937583880E1,-1.134204865E-2
3.941354834E1,-1.687049866E-3
3.945125787E1,4.306697845E-2
3.948896740E1,1.782131195E-2
3.952667693E1,-5.487918854E-2
3.956438646E1,-5.576133728E-2
3.960209599E1,5.064868927E-2
3.963980552E1,1.150417328E-2
3.967751511E1,1.070880890E-2
3.971522458E1,-3.026962280E-2
3.975293412E1,-4.171848297E-2
3.979064365E1,-1.224803925E-2
3.982835318E1,1.976966858E-2
3.986606271E1,2.289867401E-2
3.990377224E1,2.135372162E-2
3.994148177E1,2.029418945E-3
3.997919130E1,-3.837108612E-2
4.001690084E1,-3.142356873E-2
4.005461037E1,1.975822449E-2
4.009231990E1,4.965686798E-2
4.013002943E1,2.840709686E-2
4.016773896E1,-2.713680267E-2
4.020544849E1,-7.480621338E-3
4.024315797E1,-2.936363220E-2
4.028086750E1,-6.321525574E-2
4.031857703E1,2.136802673E-2
4.035628656E1,4.225730896E-2
4.039399610E1,1.260566711E-2
4.043170563E1,-6.146430969E-3
4.046941511E1,-1.473522186E-2
4.050712464E1,4.055976868E-3
4.054483417E1,-9.664535522E-3
4.058254370E1,-9.072303772E-3
4.062025323E1,-1.746940613E-2
4.065796271E1,-2.972602844E-3
4.069567224E1,1.952934265E-2
4.073338177E1,2.262687683E-2
4.077109130E1,-1.468086243E-2
4.080880078E1,-2.714920044E-2
4.084651031E1,1.034259796E-2
4.088421985E1,1.851940155E-2
4.092192938E1,-9.577751160E-3
4.095963886E1,-7.247924805E-5
4.099734839E1,8.809089661E-3
4.103505792E1,-7.610321045E-4
4.107276745E1,-1.864433289E-2
4.111047693E1,-8.524894714E-3
4.114818646E1,1.435756683E-2
4.118589594E1,5.802154541E-2
4.122360547E1,9.418487549E-3
4.126131500E1,-3.148174286E-2
4.129902448E1,-1.600170135E-2
4.133673401E1,2.076244354E-2
4.137444354E1,-1.642036438E-2
4.141215302E1,-4.219341278E-2
4.144986255E1,-2.603244781E-2
4.148757203E1,5.158424377E-2
4.152528156E1,1.681709290E-2
4.156299110E1,-3.352069855E-2
4.160070057E1,-4.544258118E-3
4.163841011E1,1.611709595E-4
4.167611958E1,4.028415680E-2
4.171382912E1,1.070022583E-2
4.175153865E1,-4.811382294E-2
4.178924813E1,1.311492920E-2
4.182695766E1,3.454113007E-2
4.186466714E1,5.387306213E-3
4.190237667E1,-2.180767059E-2
4.194008615E1,6.427764893E-3
4.197779568E1,2.384090424E-2
4.201550516E1,-2.693176270E-2
4.205321469E1,-5.648136139E-2
4.209092417E1,-1.261520386E-2
4.212863370E1,1.940155029E-2
4.216634318E1,-8.754730225E-3
4.220405266E1,5.171775818E-3
4.224176219E1,2.713584900E-2
4.227947167E1,2.084159851E-2
4.231718120E1,-7.388114929E-3
4.235489068E1,-3.820228577E-2
4.239260021E1,-1.340389252E-2
4.243030969E1,9.738922119E-3
4.246801917E1,4.537582397E-3
4.250572870E1,-4.781723022E-3
4.254343818E1,-4.673004150E-5
4.258114771E1,3.117084503E-2
4.261885719E1,2.012538910E-2
4.265656667E1,-2.146625519E-2
4.269427620E1,-2.455234528E-2
4.273198568E1,1.721668243E-2
4.276969516E1,2.046871185E-2
4.280740469E1,-1.669025421E-2
4.284511417E1,-2.009677887E-2
4.288282365E1,-9.412765503E-4
4.292053318E1,-9.450912476E-4
4.295824266E1,7.966995239E-3
4.299595214E1,-1.548767090E-3
4.303366167E1,-1.463890076E-3
4.307137115E1,3.048896790E-3
4.310908063E1,-1.688003540E-3
4.314679016E1,7.289886475E-3
4.318449964E1,6.768226624E-3
4.322220912E1,-2.053356171E-2
4.325991860E1,-5.848884583E-3
4.329762813E1,-1.445865631E-2
4.333533761E1,-9.079933167E-3
4.337304708E1,-1.299095154E-2
4.341075656E1,5.674362183E-3
4.344846604E1,3.204536438E-2
4.348617557E1,6.561183929E-2
4.352388505E1,-5.497837067E-2
4.356159453E1,-4.243659973E-2
4.359930401E1,5.264282227E-4
4.363701349E1,1.385498047E-2
4.367472302E1,2.183055878E-2
4.371243250E1,-1.989650726E-2
4.375014198E1,-3.650474548E-2
4.378785146E1,-2.888679504E-3
4.382556094E1,1.688003540E-3
4.386327042E1,1.041984558E-2
4.390097995E1,-1.269626617E-2
4.393868943E1,5.948066711E-3
4.397639891E1,9.946823120E-3
4.401410839E1,1.814460754E-2
4.405181787E1,7.933616638E-3
4.408952734E1,-1.948451996E-2
4.412723682E1,-1.377487183E-2
4.416494630E1,4.942893982E-3
4.420265584E1,5.821037292E-2
4.424036531E1,-1.270389557E-2
4.427807479E1,-4.765510559E-2
4.431578427E1,-8.805274963E-3
4.435349375E1,1.851463318E-2
4.439120323E1,-9.603500366E-3
4.442891271E1,-9.025573730E-3
4.446662219E1,-4.002571106E-3
4.450433167E1,9.598731995E-3
4.454204115E1,-4.502296448E-3
4.457975063E1,-1.766204834E-2
4.461746011E1,1.471996307E-2
4.465516958E1,4.729270935E-3
4.469287906E1,8.835792542E-3
4.473058860E1,-7.295608521E-4
4.476829807E1,3.756523132E-3
4.480600755E1,3.432273865E-3
4.484371703E1,7.610321045E-3
4.488142651E1,-1.977348328E-2
4.491913599E1,1.725864410E-2
4.495684542E1,-6.305694580E-3
4.499455495E1,-3.720283508E-2
4.503226443E1,-3.552436829E-3
4.506997386E1,2.344989777E-2
4.510768334E1,3.954887390E-3
4.514539281E1,-2.764034271E-2
4.518310229E1,2.328395844E-2
4.522081177E1,3.061389923E-2
4.525852125E1,-7.205009460E-3
4.529623073E1,-6.791114807E-3
4.533394021E1,-1.938819885E-3
4.537164969E1,1.155471802E-2
4.540935917E1,4.652023315E-2
4.544706865E1,3.184318542E-3
4.548477813E1,-2.384757996E-2
4.552248761E1,-1.335906982E-2
4.556019709E1,-8.036613464E-3
4.559790656E1,-3.437614441E-2
4.563561604E1,-5.448913574E-2
4.567332547E1,3.842639923E-2
4.571103495E1,6.707477570E-2
4.574874443E1,-2.231788635E-2
4.578645391E1,-4.769611359E-2
4.582416339E1,-8.880615234E-3
4.586187287E1,9.537696838E-3
4.589958235E1,-1.020431519E-4
4.593729182E1,8.780479431E-3
4.597500130E1,3.671646118E-3
4.601271073E1,7.839202881E-3
4.605042021E1,2.814292908E-3
4.608812969E1,7.033348083E-3
4.612583917E1,-1.134204865E-2
4.616354865E1,-1.956844330E-2
4.620125813E1,-4.913330078E-3
4.623896755E1,8.765220642E-3
4.627667703E1,-9.757041931E-3
4.631438651E1,1.763725281E-2
4.635209599E1,-1.930618286E-2
4.638980547E1,-2.701663971E-2
4.642751495E1,2.831172943E-2
4.646522438E1,2.636718750E-2
4.650293386E1,-2.208709717E-3
4.654064334E1,6.836891174E-3
4.657835281E1,-1.155185699E-2
4.661606229E1,-3.318119049E-2
4.665377172E1,-1.315307617E-2
4.669148120E1,2.787113190E-2
4.672919068E1,8.096694946E-3
4.676690016E1,3.022193909E-3
4.680460958E1,-1.062965393E-2
4.684231906E1,3.422737122E-3
4.688002854E1,-1.353263855E-3
4.691773802E1,-2.812957764E-2
4.695544750E1,-8.439064026E-3
4.699315693E1,1.887226105E-2
4.703086641E1,4.163742065E-3
4.706857589E1,-6.456375122E-4
4.710628537E1,1.274490356E-2
4.714399479E1,2.943992615E-3
4.718170427E1,-1.768112183E-3
4.721941375E1,7.231712341E-3
4.725712323E1,2.246856689E-3
4.729483266E1,-1.133155823E-2
4.733254214E1,-1.062679291E-2
4.737025162E1,3.446578979E-3
4.740796104E1,-2.364921570E-2
4.744567052E1,-3.551864624E-2
4.748338000E1,2.486991882E-2
4.752108948E1,5.293846130E-3
4.755879891E1,-8.525848389E-3
4.759650839E1,-8.040428162E-3
4.763421787E1,-2.991771698E-2
4.767192729E1,2.114295959E-2
4.770963677E1,3.751182556E-2
4.774734625E1,-2.757263184E-2
4.778505568E1,-3.028202057E-2
4.782276516E1,1.185417175E-2
4.786047464E1,1.544666290E-2
4.789818406E1,5.416870117E-3
4.793589354E1,4.989624023E-3
4.797360302E1,4.596710205E-3
4.801131245E1,-1.810359955E-2
4.804902193E1,5.362510681E-3
4.808673141E1,4.882812500E-4
4.812444084E1,3.900527954E-4
4.816215031E1,9.245872498E-3
4.819985974E1,-9.304046631E-3
4.823756922E1,4.671096802E-3
4.827527870E1,1.324844360E-2
4.831298813E1,3.402709961E-3
4.835069761E1,-1.028442383E-2
4.838840709E1,-1.859188080E-2
4.842611651E1,4.935264587E-3
4.846382599E1,4.556655884E-3
4.850153542E1,-1.816177368E-2
4.853924490E1,-3.612518311E-3
4.857695438E1,1.442813873E-2
4.861466380E1,1.341056824E-2
4.865237328E1,-9.881973267E-3
4.869008271E1,8.578300476E-3
4.872779219E1,-9.813308716E-4
4.876550162E1,3.923320770E-2
4.880321110E1,5.286216736E-3
4.884092052E1,-3.085517883E-2
4.887863000E1,-1.098155975E-2
4.891633948E1,2.541732788E-2
4.895404891E1,-1.207637787E-2
4.899175839E1,-2.027130127E-2
4.902946781E1,-1.082420349E-3
4.906717729E1,3.020572662E-2
4.910488672E1,2.367496490E-2
4.914259620E1,-9.204864502E-3
4.918030563E1,-8.594512939E-3
4.921801511E1,9.825706482E-3
4.925572458E1,-1.321220398E-2
4.929343401E1,-2.578258514E-2
4.933114349E1,-1.516532898E-2
4.936885292E1,1.260948181E-2
4.940656240E1,-6.163597107E-3
4.944427182E1,-5.799293518E-3
4.948198130E1,3.468513489E-3
4.951969073E1,-1.269340515E-3
4.955740021E1,1.214122772E-2
4.959510964E1,-1.553440094E-2
4.963281912E1,-5.477142334E-2
4.967052854E1,2.923965454E-2
4.970823802E1,4.508686066E-2
4.974594745E1,-3.392410278E-2
4.978365693E1,-4.515266418E-2
4.982136636E1,1.586723328E-2
4.985907584E1,3.262138367E-2
4.989678526E1,4.379081726E-2
4.993449474E1,6.303787231E-4
4.997220417E1,-3.069591522E-2
5.000991360E1,-2.423286438E-2
5.004762307E1,-1.823329926E-2
5.008533250E1,-1.711845398E-2
5.012304198E1,-2.501106262E-2
5.016075141E1,2.125453949E-2
5.019846089E1,8.678627014E-2
5.023617031E1,2.291011810E-2
5.027387979E1,-5.459976196E-2
5.031158922E1,-1.973819733E-2
5.034929865E1,-5.083084106E-3
5.038700813E1,-2.718639374E-2
5.042471755E1,1.029014587E-2
5.046242703E1,4.530811310E-2
5.050013646E1,6.525993347E-3
5.053784589E1,-1.184082031E-2
5.057555537E1,-3.344440460E-2
5.061326479E1,-8.959770203E-3
5.065097427E1,1.390838623E-2
5.068868370E1,2.630424500E-2
5.072639313E1,6.639480591E-3
5.076410261E1,-1.172924042E-2
5.080181203E1,-1.099205017E-2
5.083952151E1,7.524490356E-3
5.087723094E1,-2.431106567E-2
5.091494037E1,2.640628815E-2
5.095264984E1,-6.670951843E-3
5.099035927E1,1.158905029E-2
5.102806870E1,-2.944278717E-2
5.106577818E1,-9.664535522E-3
5.110348761E1,-1.316070557E-4
5.114119708E1,1.321411133E-2
5.117890651E1,-1.452636719E-2
5.121661594E1,4.239082336E-3
5.125432537E1,-1.397037506E-2
5.129203484E1,1.370811462E-2
5.132974427E1,3.794670105E-3
5.136745375E1,7.957458496E-3
5.140516318E1,-1.541137695E-3
5.144287261E1,3.872013092E-2
5.148058203E1,-2.646064758E-2
5.151829151E1,-2.920913696E-2
5.155600094E1,1.289558411E-2
5.159371037E1,7.498741150E-3
5.163141984E1,-7.346153259E-2
5.166912927E1,5.198478699E-2
5.170683870E1,4.401302338E-2
5.174454813E1,-1.701641083E-2
5.178225761E1,-3.382587433E-2
5.181996703E1,1.747703552E-2
5.185767646E1,-1.945686340E-2
5.189538594E1,-2.717399597E-2
5.193309537E1,5.500125885E-2
5.197080479E1,6.021785736E-2
5.200851422E1,-5.994224548E-2
5.204622370E1,-1.132965088E-2
5.208393313E1,-6.178855896E-3
5.212164255E1,-1.388549805E-3
5.215935198E1,-1.923656464E-2
5.219706146E1,3.561115265E-2
5.223477089E1,3.317165375E-2
5.227248031E1,-2.269077301E-2
5.231018974E1,-3.462314606E-2
5.234789917E1,-1.092910767E-3
5.238560865E1,-5.552291870E-3
5.242331807E1,-9.731292725E-3
5.246102750E1,-2.155303955E-4
5.249873693E1,8.681297302E-3
5.253644636E1,2.145099640E-2
5.257415584E1,-6.829261780E-3
5.261186526E1,-2.430629730E-2
5.264957469E1,-4.034042358E-4
5.268728412E1,1.743888855E-2
5.272499354E1,-2.397441864E-2
5.276270297E1,-9.022712708E-3
5.280041240E1,-4.005432129E-3
5.283812188E1,1.854515076E-2
5.287583130E1,-6.074905396E-4
5.291354073E1,8.309364319E-3
5.295125016E1,-2.356147766E-2
5.298895958E1,3.155803680E-2
5.302666901E1,7.086753845E-3
5.306437849E1,-6.853103638E-3
5.310208792E1,-2.878475189E-2
5.313979735E1,1.328277588E-2
5.317750677E1,2.573108673E-2
5.321521620E1,1.054096222E-2
5.325292563E1,-4.828548431E-2
5.329063505E1,-9.384155273E-3
5.332834448E1,-1.776313782E-2
5.336605391E1,1.907157898E-2
5.340376339E1,1.326560974E-2
5.344147281E1,2.129077911E-2
5.347918224E1,-3.379440308E-2
5.351689167E1,-3.607177734E-2
5.355460110E1,-6.054973602E-2
5.359231052E1,-1.187229156E-2
5.363001995E1,-1.004467010E-1
5.366772938E1,-6.701564789E-2
5.370543880E1,-8.941459656E-2
5.374314823E1,-1.147928238E-1
5.378085766E1,-1.608114243E-1
5.381856709E1,-1.367406845E-1
5.385627651E1,-1.768026352E-1
5.389398594E1,-2.008152008E-1
5.393169537E1,-2.187585831E-1
5.396940479E1,-2.086963654E-1
5.400711422E1,-2.573671341E-1
5.404482365E1,-3.117399216E-1
5.408253307E1,-2.776184082E-1
5.412024250E1,-2.323617935E-1
5.415795193E1,-2.928647995E-1
5.419566136E1,-3.001699448E-1
5.423337078E1,-3.114233017E-1
5.427108021E1,-3.621854782E-1
5.430878964E1,-3.648786545E-1
5.434649906E1,-3.138141632E-1
5.438420849E1,-3.018560410E-1
5.442191792E1,-3.085699081E-1
5.445962734E1,-2.791042328E-1
5.449733677E1,-2.873449326E-1
5.453504620E1,-3.173694611E-1
5.457275563E1,-2.783832550E-1
5.461046505E1,-2.420167923E-1
5.464817448E1,-2.348642349E-1
5.468588391E1,-2.013673782E-1
5.472359334E1,-1.835336685E-1
5.476130276E1,-1.892127991E-1
5.479901219E1,-1.453771591E-1
5.483672162E1,-1.446619034E-1
5.487443104E1,-1.439790726E-1
5.491214042E1,-1.255054474E-1
5.494984998E1,-1.082477570E-1
5.498755941E1,-1.010894775E-1
5.502526883E1,-1.033468246E-1
5.506297826E1,-6.525039673E-2
5.510068769E1,-9.221458435E-2
5.513839711E1,-9.058189392E-2
5.517610654E1,-5.333995819E-2
5.521381592E1,-8.111381531E-2
5.525152534E1,-4.897117615E-2
5.528923477E1,-3.682231903E-2
5.532694420E1,-8.801364899E-2
5.536465362E1,-5.539417267E-2
5.540236305E1,-4.283142090E-2
5.544007243E1,-7.130622864E-2
5.547778185E1,-3.534793854E-2
5.551549128E1,-2.410697937E-2
5.555320071E1,-3.596210480E-2
5.559091013E1,-4.256153107E-2
5.562861951E1,-2.190589905E-2
5.566632894E1,-2.942752838E-2
5.570403836E1,-2.753448486E-2
5.574174779E1,-3.469467163E-2
5.577945722E1,-3.691101074E-2
5.581716659E1,-3.003215790E-2
5.585487602E1,-1.022624969E-2
5.589258545E1,-3.640747070E-2
5.593029487E1,-3.851032257E-2
5.596800425E1,-9.191513062E-3
5.600571368E1,-4.174232483E-3
5.604342310E1,-2.629184723E-2
5.608113253E1,-1.120281219E-2
5.611884191E1,-1.050376892E-2
5.615655133E1,-2.325153351E-2
5.619426076E1,-1.281547546E-2
5.623197019E1,-3.081321716E-3
5.626967956E1,-3.419113159E-2
5.630738899E1,-2.749252319E-2
5.634509842E1,1.000404358E-2
5.638280779E1,-1.752471924E-2
5.642051722E1,-1.193714142E-2
5.645822664E1,-2.255439758E-3
5.649593602E1,-2.003383636E-2
5.653364545E1,-3.216552734E-2
5.657135487E1,-3.268241882E-3
5.660906425E1,1.923465729E-2
5.664677368E1,8.956909180E-3
5.668448310E1,-9.554862976E-3
5.672219248E1,-8.965492249E-3
5.675990191E1,-2.628707886E-2
5.679761133E1,-6.730079651E-3
5.683532071E1,2.589225769E-3
5.687303013E1,-2.111434937E-3
5.691073956E1,2.448081970E-3
5.694844894E1,-2.009487152E-2
5.698615836E1,3.529548645E-3
5.702386774E1,2.111434937E-2
5.706157717E1,4.645919800E-2
5.709928659E1,4.776477814E-2
5.713699597E1,6.685256958E-2
5.717470540E1,8.468055725E-2
5.721241477E1,1.102533340E-1
5.725012420E1,1.251897812E-1
5.728783362E1,1.703796387E-1
5.732554300E1,1.544923782E-1
5.736325243E1,1.798772812E-1
5.740096180E1,1.946372986E-1
5.743867123E1,2.128791809E-1
5.747638060E1,2.388238907E-1
5.751409003E1,2.541208267E-1
5.755179941E1,2.371311188E-1
5.758950883E1,2.971906662E-1
5.762721821E1,3.130626678E-1
5.766492763E1,2.921276093E-1
5.770263701E1,3.083353043E-1
5.774034644E1,2.832651138E-1
5.777805581E1,3.223981857E-1
5.781576524E1,3.097887039E-1
5.785347461E1,3.069534302E-1
5.789118404E1,3.043079376E-1
5.792889342E1,2.884378433E-1
5.796660284E1,2.512817383E-1
5.800431222E1,2.970027924E-1
5.804202165E1,2.905521393E-1
5.807973102E1,2.398815155E-1
5.811744045E1,2.283048630E-1
5.815514982E1,1.996507645E-1
5.819285920E1,1.996746063E-1
5.823056862E1,1.728811264E-1
5.826827800E1,1.702232361E-1
5.830598743E1,1.543893814E-1
5.834369680E1,1.529798508E-1
5.838140618E1,1.114501953E-1
5.841911560E1,6.375503540E-2
5.845682498E1,6.838703156E-2
5.849453440E1,4.591178894E-2
5.853224378E1,1.600074768E-2
5.856995316E1,5.506801605E-2
5.860766258E1,1.114654541E-2
5.864537196E1,1.419067383E-3
5.868308133E1,-7.658958435E-3
5.872079076E1,3.301715851E-2
5.875850013E1,2.183246613E-2
5.879620951E1,2.031135559E-2
5.883391894E1,3.677177429E-2
5.887162831E1,4.767036438E-2
5.890933769E1,5.784130096E-2
5.894704711E1,4.945278168E-2
5.898475649E1,6.843852997E-2
5.902246586E1,7.722568512E-2
5.906017524E1,8.542633057E-2
5.909788467E1,7.073020935E-2
5.913559404E1,8.829689026E-2
5.917330342E1,8.682727814E-2
5.921101284E1,5.865478516E-2
5.924872222E1,5.469417572E-2
5.928643159E1,5.991458893E-2
5.932414097E1,5.138778687E-2
5.936185040E1,5.236053467E-2
5.939955977E1,3.988647461E-2
5.943726914E1,5.057716370E-2
5.947497852E1,3.373813629E-2
5.951268795E1,3.588962555E-2
5.955039732E1,3.344631195E-2
5.958810670E1,4.456424713E-2
5.962581607E1,1.472854614E-2
5.966352545E1,4.751205444E-3
5.970123487E1,4.903316498E-2
5.973894425E1,5.462932587E-2
5.977665362E1,1.967144012E-2
5.981436300E1,1.384258270E-2
5.985207237E1,8.387565613E-3
5.988978175E1,7.761955261E-3
5.992749112E1,1.611042023E-2
5.996520055E1,3.733444214E-2
6.000290993E1,2.587699890E-2
6.004061930E1,1.769065857E-3
6.007832868E1,-2.891540527E-3
6.011603805E1,1.955032349E-2
6.015374743E1,1.372909546E-2
6.019145680E1,2.169609070E-2
