"Time (s)","Acceleration (m/s²)"
3.303143368E1,5.096435547E-3
3.306985483E1,2.485370636E-2
3.310827608E1,4.886722565E-2
3.314669723E1,-3.480052948E-2
3.318511837E1,-1.461315155E-2
3.322353962E1,-4.825496674E-2
3.326196077E1,2.753734589E-2
3.330038191E1,-2.231407166E-2
3.333880316E1,-1.523494720E-2
3.337722431E1,-1.136026382E-1
3.341564556E1,-8.592796326E-2
3.345406671E1,-3.330707550E-2
3.349248796E1,-4.003238678E-2
3.353090921E1,-5.299186707E-2
3.356933046E1,-1.432495117E-1
3.360775171E1,-1.203012466E-1
3.364617296E1,-1.558370590E-1
3.368459431E1,-7.063770294E-2
3.372301566E1,-1.161890030E-1
3.376143702E1,-9.729099274E-2
3.379985837E1,-1.075572968E-1
3.383827983E1,-8.028411865E-2
3.387670129E1,-1.352405548E-1
3.391512275E1,-9.944534302E-2
3.395354421E1,-2.917766571E-2
3.399196577E1,-7.971477509E-2
3.403038733E1,-1.224164963E-1
3.406880900E1,-9.974193573E-2
3.410723056E1,-3.056240082E-2
3.414565223E1,-6.203842163E-2
3.418407389E1,-2.887916565E-2
3.422249566E1,-1.914596558E-2
3.426091733E1,-2.233505249E-2
3.429933910E1,-6.774425507E-2
3.433776087E1,-1.633167267E-2
3.437618275E1,-2.864837646E-2
3.441460452E1,-2.562808990E-2
3.445302639E1,7.349967957E-3
3.449144827E1,-1.881885529E-2
3.452987014E1,-3.320693970E-2
3.456829212E1,1.812934875E-2
3.460671410E1,6.269645691E-2
3.464513608E1,-1.741600037E-2
3.468355806E1,-4.529953003E-2
3.472198004E1,-1.549911499E-2
3.476040212E1,2.238178253E-2
3.479882410E1,2.201652527E-2
3.483724619E1,1.254930496E-1
3.487566827E1,4.564571381E-2
3.491409035E1,-5.005931854E-2
3.495251244E1,-4.448509216E-2
3.499093462E1,9.246540070E-2
3.502935681E1,1.343116760E-1
3.506777889E1,3.650665283E-3
3.510620108E1,1.011943817E-2
3.514462327E1,3.735256195E-2
3.518304546E1,1.029109955E-2
3.522146764E1,5.649375916E-2
3.525988983E1,1.275386810E-1
3.529831202E1,4.534435272E-2
3.533673431E1,1.664066315E-2
3.537515650E1,3.115749359E-2
3.541357869E1,5.475807190E-2
3.545200098E1,4.440784454E-2
3.549042316E1,5.706691742E-2
3.552884546E1,6.107807159E-2
3.556726764E1,-3.119754791E-2
3.560568994E1,3.341674805E-2
3.564411212E1,6.913948059E-2
3.568253441E1,8.016109467E-2
3.572095671E1,1.116371155E-2
3.575937889E1,3.944778442E-2
3.579780119E1,-8.965492249E-3
3.583622348E1,2.848052979E-2
3.587464577E1,6.342601776E-2
3.591306796E1,7.818031311E-2
3.595149025E1,1.378536224E-2
3.598991254E1,-6.118774414E-3
3.602833483E1,6.687164307E-2
3.606675702E1,2.333736420E-2
3.610517931E1,1.619625092E-2
3.614360160E1,3.297424316E-2
3.618202389E1,9.108066559E-2
3.622044608E1,-1.883888245E-2
3.625886837E1,1.925849915E-2
3.629729066E1,5.691528320E-3
3.633571285E1,5.444049835E-2
3.637413514E1,-5.029678345E-3
3.641255744E1,7.589340210E-3
3.645097962E1,2.494621277E-2
3.648940191E1,6.905651093E-2
3.652782421E1,3.764629364E-2
3.656624639E1,6.100654602E-3
3.660466868E1,2.338409424E-3
3.664309098E1,-2.291679382E-3
3.668151316E1,2.354526520E-2
3.671993546E1,5.225181580E-3
3.675835764E1,-1.826286316E-3
3.679677994E1,-5.049705505E-3
3.683520212E1,8.349418640E-2
3.687362441E1,1.538848877E-2
3.691204660E1,-3.476905823E-2
3.695046889E1,-6.148338318E-2
3.698889108E1,2.909660339E-3
3.702731337E1,1.500034332E-2
3.706573556E1,-2.955245972E-2
3.710415785E1,-4.545497894E-2
3.714258014E1,-2.232646942E-2
3.718100233E1,1.712989807E-2
3.721942462E1,-1.863861084E-2
3.725784681E1,1.608943939E-2
3.729626910E1,1.836681366E-2
3.733469139E1,4.393959045E-2
3.737311358E1,-1.259708405E-2
3.741153587E1,1.727390289E-2
3.744995806E1,-2.407836914E-2
3.748838035E1,-5.598163605E-2
3.752680264E1,-1.876068115E-2
3.756522483E1,2.491474152E-2
3.760364712E1,3.999900818E-2
3.764206941E1,1.595497131E-3
3.768049171E1,4.615497589E-2
3.771891389E1,-1.834011078E-2
3.775733618E1,1.079463959E-2
3.779575848E1,-2.565479279E-2
3.783418077E1,-1.054286957E-2
3.787260296E1,-2.436065674E-2
3.791102525E1,5.989265442E-2
3.794944754E1,5.367088318E-2
3.798786973E1,2.552604675E-2
3.802629202E1,2.604484558E-3
3.806471421E1,1.583099365E-2
3.810313650E1,3.934478760E-2
3.814155868E1,-1.130008698E-2
3.817998098E1,-8.317947388E-3
3.821840316E1,1.121997833E-2
3.825682546E1,2.833271027E-2
3.829524764E1,-3.274536133E-2
3.833366983E1,-1.533508301E-3
3.837209212E1,2.312564850E-2
3.841051431E1,-1.303863525E-2
3.844893650E1,-4.343223572E-2
3.848735879E1,3.005027771E-3
3.852578098E1,6.309700012E-2
3.856420316E1,-3.825950623E-2
3.860262546E1,-2.454185486E-2
3.864104764E1,-1.731872559E-2
3.867946983E1,1.286506653E-2
3.871789212E1,8.648872375E-3
3.875631431E1,1.588916779E-2
3.879473650E1,5.725383759E-2
3.883315868E1,3.109550476E-2
3.887158087E1,-2.903652191E-2
3.891000306E1,-2.374935150E-2
3.894842525E1,4.370880127E-2
3.898684744E1,5.083942413E-2
3.902526962E1,1.133298874E-1
3.906369181E1,-6.060695648E-2
3.910211400E1,3.731727600E-3
3.914053618E1,-3.224372864E-3
3.917895827E1,8.408451080E-2
3.921738046E1,-5.274772644E-3
3.925580264E1,4.532051086E-2
3.929422473E1,4.325866699E-3
3.933264691E1,2.636623383E-2
3.937106900E1,-2.006626129E-2
3.940949108E1,-3.097534180E-3
3.944791316E1,3.810882568E-3
3.948633535E1,2.253150940E-2
3.952475733E1,6.010532379E-2
3.956317941E1,5.847930908E-3
3.960160150E1,3.449535370E-2
3.964002358E1,-9.121894836E-3
3.967844566E1,5.401706696E-2
3.971686764E1,-3.332901001E-2
3.975528973E1,5.152225494E-2
3.979371171E1,2.306938171E-3
3.983213368E1,2.561092377E-2
3.987055577E1,-6.206512451E-2
3.990897775E1,2.916622162E-2
3.994739973E1,6.630325317E-2
3.998582171E1,-2.185821533E-2
4.002424368E1,-4.048824310E-2
4.006266566E1,-4.336929321E-2
4.010108754E1,1.089000702E-2
4.013950952E1,9.614372253E-2
4.017793150E1,-9.646415710E-3
4.021635337E1,1.667499542E-2
4.025477535E1,-1.122474670E-2
4.029319723E1,-4.730701447E-2
4.033161910E1,-3.633689880E-2
4.037004108E1,1.626005173E-1
4.040846296E1,1.217556000E-2
4.044688483E1,-8.242893219E-2
4.048530671E1,-7.580947876E-2
4.052372858E1,2.948760986E-3
4.056215046E1,6.639862061E-2
4.060057233E1,8.429622650E-2
4.063899410E1,-5.420207977E-2
4.067741598E1,-4.276084900E-2
4.071583775E1,-1.869583130E-2
4.075425962E1,1.381492615E-2
4.079268139E1,-5.064010620E-4
4.083110327E1,3.190326691E-2
4.086952504E1,7.330608368E-2
4.090794681E1,-6.395339966E-3
4.094636858E1,-1.503944397E-3
4.098479035E1,-4.161167145E-2
4.102321212E1,4.707336426E-3
4.106163379E1,-1.681995392E-2
4.110005556E1,2.449035645E-2
4.113847733E1,-1.623725891E-2
4.117689900E1,4.737281799E-2
4.121532077E1,-1.161766052E-2
4.125374244E1,-4.658222198E-2
4.129216421E1,-4.236984253E-2
4.133058587E1,8.327293396E-2
4.136900754E1,6.542301178E-2
4.140742921E1,-4.055500031E-2
4.144585087E1,-4.677963257E-2
4.148427254E1,-1.574707031E-2
4.152269421E1,6.516456604E-3
4.156111587E1,7.190704346E-3
4.159953744E1,3.126907349E-2
4.163795910E1,-3.206253052E-3
4.167638066E1,1.467704773E-3
4.171480233E1,-5.335807800E-3
4.175322389E1,-1.614952087E-2
4.179164546E1,-2.512836456E-2
4.183006712E1,3.684139252E-2
4.186848868E1,2.768802643E-2
4.190691025E1,-3.222465515E-2
4.194533181E1,6.866455078E-5
4.198375337E1,-1.557254791E-2
4.202217494E1,5.566596985E-3
4.206059639E1,1.970386505E-2
4.209901796E1,7.644462585E-2
4.213743952E1,-2.803993225E-2
4.217586098E1,-6.190299988E-2
4.221428254E1,-2.316188812E-2
4.225270400E1,1.746463776E-2
4.229112546E1,9.601593018E-3
4.232954702E1,-1.784038544E-2
4.236796848E1,1.572895050E-2
4.240638994E1,-4.338836670E-2
4.244481139E1,1.868438721E-2
4.248323285E1,-3.169345856E-2
4.252165431E1,2.625465393E-2
4.256007577E1,-8.996963501E-3
4.259849723E1,4.408740997E-2
4.263691869E1,-4.483413696E-2
4.267534004E1,2.515316010E-2
4.271376150E1,-1.671791077E-2
4.275218285E1,-2.341842651E-2
4.279060431E1,-2.297687531E-2
4.282902566E1,5.113124847E-2
4.286744712E1,7.898998260E-2
4.290586848E1,-6.585597992E-2
4.294428983E1,-5.253410339E-2
4.298271118E1,4.559516907E-3
4.302113264E1,6.121063232E-2
4.305955400E1,-4.895305634E-2
4.309797535E1,-9.956359863E-3
4.313639671E1,4.105567932E-3
4.317481796E1,4.737949371E-2
4.321323931E1,-3.729629517E-2
4.325166066E1,-3.703594208E-2
4.329008202E1,1.121044159E-2
4.332850327E1,4.870414734E-3
4.336692462E1,8.010864258E-5
4.340534598E1,-2.449131012E-2
4.344376723E1,1.064300537E-2
4.348218858E1,-2.691555023E-2
4.352060983E1,2.800941467E-3
4.355903108E1,2.607250214E-2
4.359745233E1,2.098655701E-2
4.363587368E1,-3.958606720E-2
4.367429494E1,-1.571941376E-2
4.371271619E1,1.212978363E-2
4.375113744E1,3.253269196E-2
4.378955868E1,-8.964538574E-4
4.382797994E1,-5.331897736E-2
4.386640118E1,-1.738739014E-2
4.390482244E1,6.105422974E-3
4.394324369E1,4.701328278E-2
4.398166483E1,-2.982425690E-2
4.402008608E1,-8.862495422E-3
4.405850733E1,1.774787903E-3
4.409692848E1,1.840114594E-2
4.413534973E1,-4.647731781E-2
4.417377087E1,-1.323032379E-2
4.421219212E1,3.278732300E-3
4.425061327E1,8.639335632E-3
4.428903441E1,5.834579468E-3
4.432745566E1,-2.135562897E-2
4.436587681E1,-5.420684814E-3
4.440429796E1,-8.408546448E-3
4.444271910E1,-1.150131226E-3
4.448114025E1,-1.894950867E-2
4.451956139E1,2.585697174E-2
4.455798254E1,-7.137298584E-3
4.459640369E1,1.008129120E-2
4.463482483E1,-1.740264893E-2
4.467324598E1,4.069995880E-2
4.471166712E1,-2.342319489E-2
4.475008827E1,2.727031708E-2
4.478850931E1,-5.825996399E-3
4.482693046E1,1.018714905E-2
4.486535160E1,3.853797913E-2
4.490377264E1,-3.122329712E-3
4.494219379E1,-6.992721558E-2
4.498061483E1,-1.726341248E-2
4.501903598E1,8.214282990E-2
4.505745702E1,4.761981964E-2
4.509587806E1,-4.042625427E-2
4.513429921E1,-6.788921356E-2
4.517272025E1,2.484226227E-2
4.521114129E1,8.459472656E-2
4.524956233E1,-1.149749756E-2
4.528798337E1,-5.540084839E-2
4.532640441E1,1.082134247E-2
4.536482546E1,5.476093292E-2
4.540324650E1,-1.477146149E-2
4.544166754E1,-6.626510620E-2
4.548008858E1,-1.160621643E-2
4.551850962E1,4.611015320E-2
4.555693056E1,-8.322715759E-3
4.559535160E1,-2.674770355E-2
4.563377264E1,7.417678833E-3
4.567219358E1,3.930950165E-2
4.571061462E1,-2.807807922E-2
4.574903556E1,-4.630947113E-2
4.578745660E1,2.935886383E-2
4.582587754E1,2.516841888E-2
4.586429848E1,1.902961731E-2
4.590271952E1,-2.132034302E-2
4.594114046E1,2.365398407E-2
4.597956139E1,8.611679077E-4
4.601798233E1,-7.010459900E-3
4.605640327E1,-3.222751617E-2
4.609482421E1,2.017021179E-2
4.613324514E1,-2.389907837E-3
4.617166608E1,-2.455997467E-2
4.621008702E1,9.455680847E-3
4.624850796E1,1.775550842E-2
4.628692889E1,-1.357364655E-2
4.632534973E1,-5.966186523E-3
4.636377066E1,8.950233459E-3
4.640219160E1,1.840972900E-2
4.644061244E1,7.136344910E-3
4.647903337E1,-4.135608673E-2
4.651745421E1,-1.179695129E-2
4.655587514E1,4.622459412E-3
4.659429598E1,3.445816040E-2
4.663271691E1,-1.341819763E-3
4.667113775E1,-3.810405731E-2
4.670955858E1,-8.769989014E-3
4.674797941E1,2.084827423E-2
4.678640035E1,1.052761078E-2
4.682482119E1,-2.479267120E-2
4.686324202E1,2.934265137E-2
4.690166285E1,1.622009277E-2
4.694008369E1,7.307052612E-3
4.697850452E1,-3.003692627E-2
4.701692535E1,-1.010894775E-4
4.705534619E1,-1.184520721E-1
4.709376691E1,2.456398010E-1
4.713218775E1,-3.002166748E-3
4.717060858E1,-1.490678787E-1
4.720902941E1,-9.893035889E-2
4.724745014E1,7.291603088E-2
4.728587098E1,1.540279388E-1
4.732429181E1,-6.996154785E-3
4.736271254E1,-6.572246552E-2
4.740113337E1,-5.241203308E-2
4.743955410E1,-2.546310425E-2
4.747797483E1,-4.610443115E-2
4.751639566E1,5.299282074E-2
4.755481639E1,3.717041016E-2
4.759323712E1,3.245639801E-2
4.763165796E1,-6.015491486E-2
4.767007868E1,-4.943943024E-2
4.770849941E1,-2.595901489E-3
4.774692014E1,5.898284912E-2
4.778534087E1,-2.312183380E-2
4.782376160E1,-1.935291290E-2
4.786218233E1,4.111862183E-2
4.790060306E1,-2.303409576E-2
4.793902379E1,-4.495048523E-2
4.797744452E1,1.611328125E-2
4.801586525E1,7.310485840E-2
4.805428587E1,-3.673648834E-2
4.809270660E1,-2.423858643E-2
4.813112733E1,-2.486133575E-2
4.816954806E1,5.942153931E-2
4.820796869E1,1.972007751E-2
4.824638941E1,-3.296089172E-2
4.828481004E1,-3.188133240E-2
4.832323077E1,4.505157471E-2
4.836165139E1,4.073143005E-3
4.840007212E1,-3.975391388E-2
4.843849275E1,-1.700973511E-2
4.847691348E1,1.984691620E-2
4.851533410E1,6.095123291E-2
4.855375473E1,-1.234912872E-2
4.859217535E1,-4.167842865E-2
4.863059608E1,-1.544761658E-2
4.866901671E1,8.583068848E-5
4.870743733E1,3.915309906E-2
4.874585796E1,-2.375698090E-2
4.878427858E1,-4.672527313E-2
4.882269921E1,-1.251344681E-1
4.886111983E1,1.607036591E-2
4.889954046E1,1.163482666E-2
4.893796108E1,-9.634017944E-2
4.897638171E1,-2.127504349E-1
4.901480233E1,-1.807022095E-1
4.905322296E1,-1.173000336E-1
4.909164348E1,-7.486915588E-2
4.913006410E1,-1.525154114E-1
4.916848473E1,-2.506628036E-1
4.920690525E1,-2.797260284E-1
4.924532587E1,-3.336610794E-1
4.928374650E1,-1.986465454E-1
4.932216702E1,-1.731157303E-1
4.936058764E1,-2.955722809E-1
4.939900816E1,-3.785982132E-1
4.943742879E1,-3.499956131E-1
4.947584931E1,-3.601579666E-1
4.951426994E1,-2.993011475E-1
4.955269046E1,-2.782230377E-1
4.959111098E1,-3.154973984E-1
4.962953160E1,-3.648099899E-1
4.966795212E1,-3.505306244E-1
4.970637264E1,-3.148698807E-1
4.974479316E1,-3.117437363E-1
4.978321368E1,-2.831459045E-1
4.982163421E1,-2.732009888E-1
4.986005473E1,-2.516317368E-1
4.989847535E1,-2.571849823E-1
4.993689587E1,-2.065372467E-1
4.997531639E1,-1.883001328E-1
5.001373691E1,-1.601104736E-1
5.005215733E1,-2.220144272E-1
5.009057785E1,-9.331226349E-2
5.012899837E1,-1.127719879E-1
5.016741889E1,-1.789474487E-1
5.020583941E1,-1.212339401E-1
5.024425994E1,-6.513214111E-2
5.028268035E1,-6.637287140E-2
5.032110087E1,-9.209728241E-2
5.035952139E1,-1.194553375E-1
5.039794181E1,-9.474754333E-2
5.043636233E1,-8.508014679E-2
5.047478275E1,-6.265735626E-2
5.051320327E1,-4.731750488E-2
5.055162368E1,-6.873226166E-2
5.059004421E1,-6.191730499E-2
5.062846462E1,-6.114196777E-2
5.066688514E1,-6.711769104E-2
5.070530556E1,-3.919410706E-2
5.074372608E1,-2.876472473E-2
5.078214650E1,-7.933235168E-2
5.082056691E1,-3.049755096E-2
5.085898733E1,2.796173096E-3
5.089740785E1,-4.764461517E-2
5.093582827E1,-5.452632904E-2
5.097424869E1,-7.348060608E-3
5.101266910E1,-2.584648132E-2
5.105108952E1,-5.651092529E-2
5.108950994E1,-1.031589508E-2
5.112793035E1,2.653121948E-3
5.116635077E1,-3.549098969E-2
5.120477119E1,-4.318046570E-2
5.124319160E1,-2.243995667E-2
5.128161202E1,-2.429580688E-2
5.132003244E1,-2.268028259E-2
5.135845285E1,-1.112747192E-2
5.139687327E1,-1.038837433E-2
5.143529369E1,-1.193237305E-2
5.147371400E1,-1.672554016E-2
5.151213441E1,-3.236675262E-2
5.155055483E1,-2.574539185E-2
5.158897514E1,2.621173859E-2
5.162739556E1,1.664257050E-2
5.166581598E1,-3.248214722E-2
5.170423629E1,-9.101867676E-3
5.174265671E1,-2.525138855E-2
5.178107712E1,-2.915382385E-2
5.181949744E1,2.861785889E-2
5.185791775E1,-1.014709473E-2
5.189633816E1,-2.175712585E-2
5.193475848E1,-6.909370422E-3
5.197317889E1,1.140880585E-2
5.201159921E1,-3.960609436E-2
5.205001962E1,-3.465652466E-3
5.208843994E1,9.049415588E-3
5.212686025E1,6.215095520E-3
5.216528056E1,-8.718490601E-3
5.220370098E1,-1.148796082E-2
5.224212129E1,1.563072205E-3
5.228054160E1,3.719234467E-2
5.231896191E1,5.816173553E-2
5.235738223E1,6.433391571E-2
5.239580254E1,8.126354218E-2
5.243422285E1,5.239772797E-2
5.247264327E1,1.226043701E-1
5.251106358E1,1.479301453E-1
5.254948379E1,1.726846695E-1
5.258790410E1,1.511192322E-1
5.262632441E1,2.013483047E-1
5.266474473E1,2.214269638E-1
5.270316504E1,2.278814316E-1
5.274158535E1,2.260913849E-1
5.278000566E1,2.835998535E-1
5.281842598E1,2.870244980E-1
5.285684618E1,3.025064468E-1
5.289526650E1,2.734088898E-1
5.293368681E1,3.344688416E-1
5.297210712E1,3.054714203E-1
5.301052733E1,2.996234894E-1
5.304894764E1,2.885847092E-1
5.308736785E1,3.262939453E-1
5.312578816E1,3.123598099E-1
5.316420826E1,2.881851196E-1
5.320262847E1,2.946586609E-1
5.324104878E1,2.995872498E-1
5.327946899E1,2.461166382E-1
5.331788930E1,2.710237503E-1
5.335630951E1,3.177175522E-1
5.339472972E1,2.217245102E-1
5.343315003E1,2.035932541E-1
5.347157024E1,2.201719284E-1
5.350999045E1,1.485462189E-1
5.354841076E1,9.621238708E-2
5.358683097E1,1.467475891E-1
5.362525118E1,1.793994904E-1
5.366367139E1,9.597682953E-2
5.370209170E1,7.059478760E-2
5.374051191E1,4.913997650E-2
5.377893212E1,4.251766205E-2
5.381735232E1,2.404880524E-2
5.385577253E1,1.909542084E-2
5.389419274E1,1.782608032E-2
5.393261295E1,-3.360939026E-2
5.397103316E1,5.349540710E-2
5.400945337E1,2.983379364E-2
5.404787357E1,1.333332062E-2
5.408629378E1,2.472972870E-2
5.412471399E1,9.008502960E-2
5.416313420E1,1.485061646E-2
5.420155441E1,7.081031799E-2
5.423997462E1,1.241512299E-1
5.427839472E1,3.882598877E-2
5.431681493E1,6.415462494E-2
5.435523514E1,1.034317017E-1
5.439365534E1,4.852104187E-2
5.443207545E1,9.330272675E-2
5.447049566E1,1.082983017E-1
5.450891587E1,7.092761993E-2
5.454733597E1,1.260089874E-2
5.458575618E1,5.196571350E-2
5.462417639E1,4.850101471E-2
5.466259649E1,5.643272400E-2
5.470101670E1,4.596996307E-2
5.473943680E1,4.066944122E-2
5.477785701E1,4.130554199E-2
5.481627712E1,-5.636310577E-2
5.485469732E1,3.896236420E-2
5.489311743E1,5.646038055E-2
5.493153753E1,7.838058472E-2
5.496995774E1,5.194091797E-2
5.500837784E1,1.163005829E-2
5.504679795E1,9.738922119E-3
5.508521816E1,1.913928986E-2
5.512363826E1,2.009773254E-2
5.516205836E1,1.429462433E-2
5.520047857E1,2.339076996E-2
5.523889868E1,1.401233673E-2
5.527731878E1,1.307773590E-2
5.531573889E1,3.230571747E-2
5.535415899E1,2.121829987E-2
5.539257909E1,-2.039813995E-2
5.543099930E1,1.780700684E-2
5.546941941E1,3.225040436E-2
5.550783951E1,1.223564148E-2
5.554625962E1,1.365184784E-2
5.558467972E1,2.055454254E-2
5.562309982E1,6.900787354E-3
5.566151993E1,-9.187698364E-3
5.569994003E1,-7.619857788E-4
5.573836014E1,1.826858521E-2
5.577678024E1,-8.163452148E-4
5.581520024E1,1.467704773E-3
5.585362034E1,2.370357513E-2
5.589204045E1,4.256248474E-3
5.593046055E1,-6.076812744E-3
5.596888066E1,6.610870361E-3
5.600730066E1,1.510334015E-2
5.604572076E1,-4.177093506E-4
5.608414086E1,6.308555603E-3
5.612256097E1,4.772186279E-3
5.616098097E1,-1.452732086E-2
5.619940107E1,-3.506660461E-3
5.623782118E1,1.347827911E-2
5.627624118E1,6.996154785E-3
5.631466128E1,3.181457520E-3
5.635308128E1,7.433891296E-3
5.639150139E1,-6.463050842E-3
5.642992139E1,-7.150650024E-3
5.646834149E1,-2.206802368E-3
5.650676149E1,7.990837097E-3
5.654518159E1,-3.705978394E-3
5.658360159E1,-1.096725464E-4
5.662202170E1,1.014709473E-3
5.666044170E1,-5.753517151E-3
5.669886180E1,-7.600784302E-3
5.673728180E1,-1.044559479E-2
5.677570191E1,-2.203273773E-2
5.681412191E1,-1.833057404E-2
5.685254191E1,-2.604198456E-2
5.689096201E1,-3.435611725E-2
5.692938212E1,-3.094863892E-2
5.696780212E1,-2.553462982E-2
5.700622222E1,-2.606868744E-2
5.704464232E1,-3.326511383E-2
5.708306232E1,-2.546119690E-2
5.712148243E1,-3.046417236E-2
5.715990253E1,-2.396774292E-2
5.719832264E1,-2.683734894E-2
5.723674274E1,-2.392864227E-2
5.727516284E1,-2.456760406E-2
5.731358295E1,-2.069854736E-2
5.735200305E1,-2.043342590E-2
5.739042326E1,-1.907157898E-2
5.742884337E1,-1.668167114E-2
5.746726347E1,-2.338600159E-2
5.750568368E1,-9.543418884E-3
5.754410378E1,-1.225471497E-2
5.758252399E1,-1.255416870E-2
5.762094409E1,2.799987793E-3
5.765936430E1,-9.671211243E-3
5.769778451E1,-1.907634735E-2
5.773620472E1,-4.406929016E-3
5.777462493E1,-1.304626465E-2
5.781304503E1,-1.999282837E-2
5.785146524E1,-1.914024353E-3
5.788988545E1,9.379386902E-3
5.792830566E1,-4.650115967E-3
5.796672586E1,1.268386841E-4
5.800514618E1,1.686859131E-2
5.804356639E1,-1.663684845E-2
5.808198659E1,-2.557563782E-2
5.812040680E1,-9.354591370E-3
5.815882712E1,1.694965363E-2
5.819724732E1,1.581478119E-2
5.823566753E1,2.034378052E-2
5.827408784E1,2.457427979E-2
5.831250805E1,-3.863334656E-3
5.835092836E1,-1.588630676E-2
5.838934857E1,-1.147556305E-2
5.842776889E1,-1.517581940E-2
5.846618920E1,-1.416778564E-2
5.850460941E1,1.581096649E-2
5.854302972E1,2.368927002E-2
5.858145003E1,-3.572463989E-3
5.861987034E1,-3.333091736E-3
5.865829066E1,-3.107070923E-3
5.869671097E1,-4.421424866E-2
5.873513128E1,-1.111602783E-2
5.877355159E1,3.205680847E-2
5.881197191E1,-1.921463013E-2
5.885039222E1,-1.346588135E-2
5.888881253E1,-9.216308594E-3
5.892723284E1,-3.651905060E-2
5.896565326E1,-1.286983490E-2
5.900407357E1,-2.094364166E-2
5.904249389E1,-7.265090942E-3
5.908091430E1,-1.571273804E-2
5.911933472E1,-1.801681519E-2
5.915775503E1,-1.346492767E-2
5.919617545E1,-5.867004395E-3
5.923459586E1,-7.708549500E-3
5.927301628E1,-2.840995789E-2
5.931143670E1,-1.981353760E-2
5.934985712E1,-1.960754395E-2
5.938827753E1,-7.132530212E-3
5.942669795E1,-2.564048767E-2
5.946511836E1,1.180076599E-2
5.950353889E1,6.548881531E-3
5.954195930E1,-2.068901062E-2
5.958037982E1,3.022193909E-3
5.961880024E1,-4.997253418E-3
5.965722076E1,-4.151344299E-2
5.969564128E1,-1.529598236E-2
5.973406180E1,4.706382751E-3
5.977248232E1,1.108741760E-2
5.981090284E1,2.151298523E-2
5.984932337E1,2.454566956E-2
5.988774389E1,-1.393508911E-2
5.992616441E1,-2.528762817E-2
5.996458493E1,1.659393311E-2
6.000300555E1,1.101970673E-2
6.004142607E1,-5.347251892E-3
6.007984670E1,1.064109802E-2
6.011826722E1,2.668094635E-2
6.015668784E1,-1.864337921E-2
6.019510836E1,-3.749656677E-2
6.023352899E1,-2.494716644E-2
6.027194962E1,-1.323509216E-2
6.031037024E1,-1.123523712E-2
6.034879076E1,3.194236755E-2
6.038721139E1,3.316211700E-2
6.042563212E1,2.871704102E-2
6.046405274E1,5.581855774E-3
6.050247337E1,-1.600360870E-2
6.054089399E1,-2.721691132E-2
6.057931462E1,-2.316665649E-2
6.061773534E1,-9.343147278E-3
6.065615597E1,6.909370422E-3
6.069457670E1,-1.141929626E-2
6.073299743E1,-3.969001770E-2
6.077141816E1,-1.694393158E-2
6.080983889E1,-2.139568329E-2
6.084825962E1,-1.215744019E-2
6.088668034E1,6.518363953E-3
6.092510107E1,-7.317543030E-3
6.096352180E1,-2.916431427E-2
6.100194264E1,-4.396629333E-2
6.104036337E1,-3.768444061E-2
6.107878420E1,1.677513123E-3
6.111720503E1,6.028175354E-3
6.115562587E1,-6.659507751E-3
6.119404670E1,-2.631092072E-2
6.123246753E1,-1.896953583E-2
6.127088847E1,-1.435661316E-2
6.130930930E1,-2.010345459E-2
6.134773024E1,-1.317977905E-2
6.138615118E1,-1.676559448E-2
6.142457212E1,-2.792739868E-2
6.146299305E1,-2.383232117E-2
6.150141399E1,-1.777648926E-2
6.153983493E1,-7.659912109E-3
6.157825597E1,-7.151603699E-3
6.161667691E1,-2.231311798E-2
6.165509795E1,1.509666443E-3
6.169351899E1,4.759788513E-3
6.173194003E1,-1.454067230E-2
6.177036107E1,-2.585601807E-2
6.180878222E1,-2.859592438E-2
6.184720326E1,-1.440429688E-2
6.188562441E1,-2.126026154E-2
6.192404545E1,5.837440491E-3
6.196246659E1,-9.072303772E-3
6.200088774E1,-3.861522675E-2
6.203930889E1,-6.506919861E-2
6.207773003E1,-8.194732666E-2
6.211615128E1,-9.770011902E-2
6.215457243E1,-1.124038696E-1
6.219299368E1,-1.171922684E-1
6.223141493E1,-1.305932999E-1
6.226983618E1,-1.754827499E-1
6.230825743E1,-1.559648514E-1
6.234667868E1,-1.589660645E-1
6.238509993E1,-2.008504868E-1
6.242352118E1,-2.589273453E-1
6.246194243E1,-2.405471802E-1
6.250036368E1,-2.859230042E-1
6.253878503E1,-2.277803421E-1
6.257720628E1,-2.751264572E-1
6.261562764E1,-2.612524033E-1
6.265404889E1,-3.041286469E-1
6.269247024E1,-3.151178360E-1
6.273089149E1,-3.298425674E-1
6.276931284E1,-3.123188019E-1
6.280773409E1,-3.071289062E-1
6.284615545E1,-3.458337784E-1
6.288457670E1,-3.707923889E-1
6.292299805E1,-3.806867599E-1
6.296141941E1,-3.318538666E-1
6.299984066E1,-3.387613297E-1
6.303826201E1,-3.351593018E-1
6.307668336E1,-3.306789398E-1
6.311510462E1,-3.376646042E-1
6.315352597E1,-3.408308029E-1
6.319194732E1,-2.980070114E-1
6.323036868E1,-2.826023102E-1
6.326879003E1,-2.927913666E-1
6.330721139E1,-2.699146271E-1
6.334563274E1,-2.597322464E-1
6.338405409E1,-2.591629028E-1
6.342247555E1,-2.329492569E-1
6.346089691E1,-1.850357056E-1
6.349931826E1,-1.659946442E-1
6.353773972E1,-1.672058105E-1
6.357616118E1,-1.895570755E-1
