"Time (s)","Acceleration (m/s²)"
2.999474077E1,2.493286133E-2
3.003244577E1,-3.033256531E-2
3.007015088E1,-1.938056946E-2
3.010785588E1,1.094245911E-2
3.014556088E1,-9.891510010E-3
3.018326598E1,-3.380489349E-2
3.022097098E1,2.651119232E-2
3.025867598E1,2.027606964E-2
3.029638098E1,-1.234531403E-2
3.033408608E1,-2.939510345E-2
3.037179108E1,8.293151855E-3
3.040949608E1,1.890468597E-2
3.044720108E1,-6.925582886E-3
3.048490619E1,9.163856506E-3
3.052261119E1,-7.085800171E-3
3.056031619E1,2.241706848E-2
3.059802129E1,2.985382080E-2
3.063572629E1,-1.010704041E-2
3.067343129E1,-4.517364502E-2
3.071113629E1,-1.965522766E-3
3.074884140E1,3.389549255E-2
3.078654640E1,1.823139191E-2
3.082425140E1,-2.095603943E-2
3.086195650E1,4.297065735E-2
3.089966150E1,6.604194641E-3
3.093736650E1,-6.530284882E-2
3.097507150E1,-3.415584564E-2
3.101277661E1,5.075073242E-2
3.105048160E1,3.843212128E-2
3.108818660E1,1.130008698E-2
3.112589171E1,-4.752540588E-2
3.116359671E1,-3.319263458E-2
3.120130171E1,6.986618042E-3
3.123900671E1,2.885246277E-2
3.127671181E1,-1.997470856E-2
3.131441681E1,-1.641464233E-2
3.135212181E1,3.157901764E-2
3.138982692E1,2.053833008E-2
3.142753192E1,-5.676651001E-2
3.146523692E1,-2.171707153E-2
3.150294192E1,2.216243744E-2
3.154064702E1,2.961635590E-2
3.157835202E1,-2.596282959E-2
3.161605702E1,1.819419861E-2
3.165376213E1,-1.428699493E-2
3.169146713E1,-2.168655396E-3
3.172917213E1,1.137256622E-2
3.176687713E1,1.677513123E-3
3.180458223E1,1.563072205E-3
3.184228723E1,4.612350464E-2
3.187999223E1,-8.322715759E-3
3.191769733E1,-3.903675079E-2
3.195540233E1,-1.410293579E-2
3.199310733E1,2.480316162E-2
3.203081233E1,5.279541016E-3
3.206851744E1,-2.857875824E-2
3.210622244E1,-1.998043060E-2
3.214392744E1,1.484870911E-2
3.218163254E1,1.385593414E-2
3.221933754E1,-9.407043457E-3
3.225704254E1,-6.553649902E-3
3.229474754E1,1.174831390E-2
3.233245265E1,1.319503784E-2
3.237015765E1,-1.090049744E-3
3.240786265E1,-2.782058716E-2
3.244556775E1,9.766578674E-3
3.248327275E1,4.261684418E-2
3.252097775E1,1.805305481E-3
3.255868286E1,-2.288722992E-2
3.259638786E1,-1.912879944E-2
3.263409286E1,-2.223968506E-3
3.267179786E1,1.535415649E-4
3.270950296E1,2.023696899E-2
3.274720796E1,1.665019989E-2
3.278491296E1,4.372596741E-3
3.282261806E1,-7.086753845E-3
3.286032306E1,-6.617546082E-3
3.289802806E1,-2.181434631E-2
3.293573317E1,-2.036380768E-2
3.297343817E1,-2.347469330E-2
3.301114317E1,4.731941223E-2
3.304884827E1,1.512718201E-2
3.308655327E1,-1.268196106E-2
3.312425827E1,6.029129028E-3
3.316196327E1,1.902294159E-2
3.319966838E1,-3.361606598E-2
3.323737338E1,-2.021026611E-2
3.327507838E1,1.240158081E-2
3.331278348E1,1.380443573E-2
3.335048848E1,-1.838588715E-2
3.338819348E1,3.867053986E-2
3.342589858E1,4.824638367E-3
3.346360358E1,-1.336479187E-2
3.350130858E1,-3.704357147E-2
3.353901358E1,2.125549316E-2
3.357671869E1,8.669853210E-3
3.361442369E1,2.818870544E-2
3.365212869E1,-1.836395264E-2
3.368983379E1,-2.607631683E-2
3.372753879E1,-1.987171173E-2
3.376524379E1,1.718521118E-2
3.380294890E1,-8.530616760E-3
3.384065390E1,7.664680481E-3
3.387835890E1,4.920005798E-3
3.391606400E1,2.469158173E-2
3.395376900E1,-2.385902405E-2
3.399147400E1,-4.237079620E-2
3.402917911E1,7.350921631E-3
3.406688410E1,3.812408447E-2
3.410458910E1,-2.388000488E-3
3.414229411E1,-2.009868622E-2
3.417999921E1,1.920604706E-2
3.421770421E1,2.239131927E-2
3.425540921E1,-1.930427551E-2
3.429311431E1,-2.249240875E-2
3.433081931E1,2.590465546E-2
3.436852431E1,1.971149445E-2
3.440622942E1,-6.173133850E-3
3.444393442E1,-3.033638000E-2
3.448163942E1,9.649276733E-3
3.451934452E1,2.017021179E-2
3.455704952E1,5.421638489E-3
3.459475452E1,-1.281261444E-2
3.463245963E1,1.484012604E-2
3.467016463E1,-1.741790771E-2
3.470786963E1,1.277256012E-2
3.474557473E1,-3.716468811E-3
3.478327973E1,-7.937431335E-3
3.482098473E1,-3.197669983E-2
3.485868983E1,4.161643982E-2
3.489639483E1,1.203823090E-2
3.493409983E1,-5.353546143E-2
3.497180494E1,-6.113815308E-2
3.500950994E1,2.556991577E-2
3.504721494E1,-1.187324524E-2
3.508492004E1,-5.575275421E-2
3.512262504E1,-9.223842621E-2
3.516033004E1,-6.822395325E-2
3.519803515E1,-7.931423187E-2
3.523574015E1,-1.254005432E-1
3.527344515E1,-1.505413055E-1
3.531115015E1,-1.539068222E-1
3.534885525E1,-1.570501328E-1
3.538656025E1,-1.733856201E-1
3.542426536E1,-2.578611374E-1
3.546197036E1,-2.429037094E-1
3.549967536E1,-2.512817383E-1
3.553738046E1,-2.211370468E-1
3.557508546E1,-2.711648941E-1
3.561279046E1,-2.776565552E-1
3.565049546E1,-2.770137787E-1
3.568820056E1,-2.942857742E-1
3.572590556E1,-3.796367645E-1
3.576361067E1,-2.984981537E-1
3.580131567E1,-2.897653580E-1
3.583902067E1,-2.860860825E-1
3.587672577E1,-3.206157684E-1
3.591443077E1,-2.970104218E-1
3.595213577E1,-3.040084839E-1
3.598984077E1,-2.949085236E-1
3.602754588E1,-2.908811569E-1
3.606525088E1,-2.513942719E-1
3.610295588E1,-2.815361023E-1
3.614066098E1,-2.203359604E-1
3.617836598E1,-2.123498917E-1
3.621607098E1,-1.602268219E-1
3.625377608E1,-2.098503113E-1
3.629148108E1,-1.958646774E-1
3.632918608E1,-1.180438995E-1
3.636689119E1,-1.258096695E-1
3.640459619E1,-1.375246048E-1
3.644230119E1,-1.685590744E-1
3.648000629E1,-7.916164398E-2
3.651771129E1,-6.942176819E-2
3.655541629E1,-1.139297485E-1
3.659312140E1,-7.507324219E-2
3.663082640E1,-7.900714874E-2
3.666853140E1,-7.597637177E-2
3.670623650E1,-8.431816101E-2
3.674394150E1,-8.093357086E-2
3.678164650E1,-5.321025848E-2
3.681935160E1,-3.626823425E-2
3.685705661E1,-5.841922760E-2
3.689476160E1,-8.802795410E-2
3.693246671E1,-1.516532898E-2
3.697017171E1,-5.212402344E-2
3.700787671E1,-6.651878357E-2
3.704558181E1,-1.742267609E-2
3.708328681E1,-1.403045654E-2
3.712099181E1,-6.446170807E-2
3.715869692E1,-4.676628113E-2
3.719640192E1,-3.918457031E-2
3.723410692E1,-2.317619324E-2
3.727181202E1,-4.396629333E-2
3.730951702E1,-2.093601227E-2
3.734722202E1,2.288913727E-2
3.738492713E1,-2.107334137E-2
3.742263213E1,-4.870319366E-2
3.746033713E1,-3.026008606E-3
3.749804223E1,-2.516078949E-2
3.753574723E1,-4.358577728E-2
3.757345223E1,-1.388454437E-2
3.761115733E1,-8.496284485E-3
3.764886233E1,5.467414856E-3
3.768656744E1,-1.276683807E-2
3.772427244E1,-2.308464050E-2
3.776197744E1,-1.931476593E-2
3.779968244E1,4.304885864E-3
3.783738754E1,-4.920005798E-3
3.787509254E1,-2.916336060E-2
3.791279754E1,-1.158809662E-2
3.795050265E1,-1.081943512E-2
3.798820765E1,-1.168251038E-3
3.802591265E1,-3.326416016E-3
3.806361775E1,-9.807586670E-3
3.810132275E1,-2.458572388E-3
3.813902775E1,8.871078491E-3
3.817673286E1,-1.629066467E-2
3.821443786E1,-1.967525482E-2
3.825214286E1,1.732826233E-3
3.828984796E1,-5.084037781E-3
3.832755296E1,-2.813339233E-4
3.836525796E1,-9.200096130E-3
3.840296306E1,2.578735352E-3
3.844066806E1,1.707077026E-4
3.847837306E1,-4.310607910E-3
3.851607817E1,2.500629425E-2
3.855378317E1,5.013561249E-2
3.859148817E1,5.795669556E-2
3.862919327E1,6.525421143E-2
3.866689827E1,7.653522491E-2
3.870460327E1,1.071643829E-1
3.874230838E1,1.245813370E-1
3.878001338E1,1.296720505E-1
3.881771838E1,1.857919693E-1
3.885542348E1,1.756362915E-1
3.889312848E1,1.862564087E-1
3.893083348E1,2.006349564E-1
3.896853858E1,2.363901138E-1
3.900624358E1,2.407255173E-1
3.904394858E1,2.715721130E-1
3.908165369E1,2.690982819E-1
3.911935869E1,2.935886383E-1
3.915706369E1,2.874116898E-1
3.919476879E1,3.263120651E-1
3.923247379E1,2.978525162E-1
3.927017879E1,3.025598526E-1
3.930788390E1,3.024854660E-1
3.934558890E1,2.957153320E-1
3.938329390E1,2.782316208E-1
3.942099900E1,2.931785583E-1
3.945870400E1,2.825632095E-1
3.949640900E1,2.860536575E-1
3.953411410E1,2.468795776E-1
3.957181910E1,2.549819946E-1
3.960952411E1,2.402124405E-1
3.964722921E1,2.174930573E-1
3.968493421E1,1.851243973E-1
3.972263921E1,2.107458115E-1
3.976034431E1,1.810588837E-1
3.979804931E1,1.243181229E-1
3.983575431E1,1.294231415E-1
3.987345942E1,1.140909195E-1
3.991116442E1,1.042461395E-1
3.994886942E1,7.049179077E-2
3.998657452E1,4.345512390E-2
4.002427952E1,2.492141724E-2
4.006198452E1,9.856224060E-3
4.009968963E1,2.706241608E-2
4.013739463E1,2.921104431E-3
4.017509963E1,2.282333374E-2
4.021280473E1,2.576351166E-2
4.025050973E1,4.637622833E-2
4.028821473E1,3.658199310E-2
4.032591983E1,4.530620575E-2
4.036362483E1,4.674911499E-2
4.040132983E1,6.149673462E-2
4.043903483E1,5.962753296E-2
4.047673994E1,6.681632996E-2
4.051444494E1,8.915805817E-2
4.055214994E1,8.544254303E-2
4.058985504E1,7.974433899E-2
4.062756004E1,9.675884247E-2
4.066526504E1,7.913875580E-2
4.070297015E1,5.599308014E-2
4.074067515E1,5.895805359E-2
4.077838015E1,6.619071960E-2
4.081608525E1,5.060863495E-2
4.085379025E1,2.713203430E-2
4.089149525E1,4.988765717E-2
4.092920036E1,5.772399902E-2
4.096690536E1,4.940700531E-2
4.100461036E1,3.494358063E-2
4.104231546E1,3.484439850E-2
4.108002046E1,3.475189209E-2
4.111772546E1,3.019809723E-2
4.115543056E1,1.924705505E-2
4.119313556E1,3.135871887E-2
4.123084056E1,3.373241425E-2
4.126854567E1,2.031421661E-2
4.130625067E1,1.002216339E-2
4.134395567E1,4.884719849E-3
4.138166067E1,2.912330627E-2
4.141936577E1,1.377773285E-2
4.145707077E1,2.178955078E-2
4.149477588E1,1.810073853E-2
4.153248088E1,1.242351532E-2
4.157018588E1,2.656936646E-3
4.160789088E1,1.140880585E-2
4.164559598E1,1.064395905E-2
4.168330098E1,2.333354950E-2
4.172100598E1,1.507568359E-2
4.175871108E1,9.600639343E-3
4.179641608E1,1.788997650E-2
4.183412108E1,9.993553162E-3
4.187182619E1,4.856109619E-3
4.190953119E1,1.346206665E-2
4.194723619E1,1.032829285E-2
4.198494119E1,1.410198212E-2
4.202264629E1,6.457328796E-3
4.206035129E1,1.495742798E-2
4.209805629E1,5.023956299E-3
4.213576140E1,2.202987671E-4
4.217346640E1,-1.543140411E-2
4.221117140E1,1.015949249E-2
4.224887650E1,2.734470367E-2
4.228658150E1,5.417823792E-3
4.232428650E1,2.822875977E-3
4.236199160E1,-4.068374634E-3
4.239969660E1,-1.273345947E-2
4.243740161E1,-9.656906128E-3
4.247510660E1,4.383087158E-3
4.251281171E1,6.321907043E-3
4.255051671E1,-9.736061096E-3
4.258822171E1,-1.573562622E-4
4.262592681E1,-2.384185791E-3
4.266363181E1,2.861022949E-6
4.270133681E1,2.233505249E-3
4.273904192E1,1.324939728E-2
4.277674692E1,-5.506515503E-3
4.281445192E1,-9.609222412E-3
4.285215692E1,-4.505157471E-3
4.288986202E1,4.723548889E-3
4.292756702E1,1.557159424E-2
4.296527202E1,7.830619812E-3
4.300297713E1,-1.628875732E-3
4.304068213E1,-3.757476807E-3
4.307838713E1,-5.744934082E-3
4.311609213E1,3.566741943E-3
4.315379723E1,1.225757599E-2
4.319150223E1,1.143741608E-2
4.322920723E1,-2.729415894E-3
4.326691233E1,1.916885376E-3
4.330461733E1,4.019737244E-3
4.334232233E1,-1.188468933E-2
4.338002733E1,6.769180298E-3
4.341773244E1,4.081726074E-3
4.345543744E1,-6.589889526E-4
4.349314244E1,-2.852439880E-3
4.353084754E1,-4.329681396E-4
4.356855254E1,-2.642631531E-3
4.360625754E1,4.227638245E-3
4.364396254E1,6.175994873E-3
4.368166765E1,-9.403228760E-4
4.371937265E1,-5.347251892E-3
4.375707765E1,3.937721252E-3
4.379478275E1,-7.944107056E-4
4.383248775E1,-7.448196411E-4
4.387019275E1,1.535415649E-3
4.390789775E1,-3.037452698E-3
4.394560286E1,3.862380981E-3
4.398330786E1,5.834579468E-3
4.402101286E1,-5.723953247E-3
4.405871796E1,-3.112792969E-3
4.409642296E1,3.790855408E-3
4.413412796E1,1.301765442E-3
4.417183296E1,-1.023292542E-3
4.420953806E1,5.740165710E-3
4.424724306E1,-1.345634460E-3
4.428494806E1,-1.258850098E-3
4.432265306E1,1.054763794E-3
4.436035817E1,-3.484725952E-3
4.439806317E1,1.209259033E-3
4.443576817E1,-1.107215881E-3
4.447347327E1,1.197814941E-3
4.451117827E1,1.114845276E-3
4.454888327E1,-1.012802124E-2
4.458658827E1,-5.226135254E-4
4.462429338E1,-2.725601196E-3
4.466199838E1,-7.013320923E-3
4.469970338E1,2.385139465E-3
4.473740838E1,-8.583068848E-6
4.477511348E1,-2.243041992E-3
4.481281848E1,4.602432251E-3
4.485052348E1,4.292488098E-3
4.488822858E1,-2.696037292E-3
4.492593358E1,-2.518653870E-3
4.496363858E1,4.346847534E-3
4.500134358E1,-4.110336304E-4
4.503904869E1,-2.620697021E-3
4.507675369E1,2.017021179E-3
4.511445869E1,6.346702576E-3
4.515216369E1,1.454353333E-3
4.518986879E1,-8.773803711E-4
4.522757379E1,-8.220672607E-4
4.526527879E1,3.695487976E-3
4.530298379E1,7.911682129E-3
4.534068890E1,-1.718616486E-2
4.537839390E1,6.288528442E-3
4.541609890E1,1.256561279E-2
4.545380390E1,2.791404724E-3
4.549150900E1,-4.099845886E-3
4.552921400E1,6.351470947E-4
4.556691900E1,7.288932800E-3
4.560462400E1,4.563331604E-3
4.564232910E1,-2.117156982E-4
4.568003411E1,1.096439362E-2
4.571773910E1,-9.384155273E-4
4.575544410E1,-5.347251892E-3
4.579314921E1,1.705169678E-3
4.583085421E1,1.587867737E-3
4.586855921E1,-2.989768982E-3
4.590626431E1,1.673698425E-3
4.594396931E1,-5.144119263E-3
4.598167431E1,-2.570152283E-3
4.601937931E1,4.298210144E-3
4.605708442E1,4.007339478E-3
4.609478942E1,-5.198478699E-3
4.613249442E1,6.311416626E-3
4.617019942E1,1.420021057E-3
4.620790452E1,-1.207447052E-2
4.624560952E1,4.363059998E-3
4.628331452E1,-4.862785339E-3
4.632101952E1,-7.343292236E-5
4.635872463E1,-2.302169800E-3
4.639642963E1,2.317428589E-3
4.643413463E1,-6.768226624E-3
4.647183963E1,4.848480225E-3
4.650954463E1,-4.410743713E-3
4.654724973E1,-1.883506775E-3
4.658495473E1,-3.993034363E-3
4.662265973E1,7.381439209E-4
4.666036473E1,6.885528564E-4
4.669806983E1,-3.825187683E-3
4.673577483E1,3.130912781E-3
4.677347983E1,6.895065308E-4
4.681118483E1,-1.052379608E-2
4.684888994E1,-3.123283386E-3
4.688659494E1,3.785133362E-3
4.692429994E1,-3.168106079E-3
4.696200494E1,-5.191802979E-3
4.699970994E1,-4.847526550E-3
4.703741504E1,8.872032166E-3
4.707512004E1,-5.119323730E-3
4.711282504E1,6.389617920E-3
4.715053004E1,-2.969741821E-3
4.718823504E1,6.160736084E-3
4.722594015E1,-5.415916443E-3
4.726364515E1,-5.056381226E-3
4.730135015E1,6.449699402E-3
4.733905515E1,6.018638611E-3
4.737676025E1,-1.224994659E-2
4.741446525E1,4.199028015E-3
4.745217025E1,3.918647766E-3
4.748987525E1,-1.197624207E-2
4.752758025E1,8.921623230E-3
4.756528536E1,6.093978882E-3
4.760299036E1,-9.943962097E-3
4.764069536E1,-2.581596375E-3
4.767840036E1,4.292488098E-3
4.771610536E1,1.070499420E-2
4.775381046E1,-1.234340668E-2
4.779151546E1,8.578300476E-3
4.782922046E1,-1.209068298E-2
4.786692546E1,2.114295959E-3
4.790463046E1,4.204750061E-3
4.794233556E1,1.955413818E-2
4.798004056E1,-1.301670074E-2
4.801774556E1,1.250267029E-3
4.805545056E1,-3.301620483E-3
4.809315556E1,1.382827759E-3
4.813086056E1,-1.210975647E-2
4.816856567E1,1.549530029E-2
4.820627067E1,-5.639076233E-3
4.824397567E1,-3.031730652E-3
4.828168067E1,-2.832412720E-3
4.831938567E1,1.823425293E-3
4.835709067E1,-2.764701843E-3
4.839479577E1,4.118919373E-3
4.843250077E1,-2.856254578E-3
4.847020577E1,-4.329681396E-4
4.850791077E1,-4.868507385E-3
4.854561577E1,-7.820129395E-5
4.858332088E1,-4.541397095E-3
4.862102588E1,-2.007484436E-3
4.865873088E1,2.593040466E-3
4.869643588E1,1.869201660E-4
4.873414088E1,-6.525039673E-3
4.877184588E1,5.074501038E-3
4.880955098E1,2.698898315E-4
4.884725598E1,9.184837341E-3
4.888496098E1,4.105567932E-3
4.892266598E1,-2.868652344E-3
4.896037098E1,-4.444122314E-4
4.899807598E1,1.818656921E-3
4.903578108E1,1.696586609E-3
4.907348608E1,-6.494522095E-4
4.911119108E1,1.626014709E-3
4.914889608E1,-7.416725159E-3
4.918660108E1,4.244804382E-3
4.922430608E1,1.289367676E-2
4.926201108E1,-3.599166870E-3
4.929971619E1,5.694198608E-2
4.933742119E1,8.887767792E-2
4.937512619E1,1.371860504E-2
4.941283119E1,-1.846408844E-2
4.945053619E1,-5.743217468E-2
4.948824119E1,-7.817173004E-2
4.952594629E1,-7.519435883E-2
4.956365129E1,-3.444957733E-2
4.960135629E1,-6.118679047E-2
4.963906129E1,-9.954166412E-2
4.967676629E1,-1.420392990E-1
4.971447129E1,-1.727695465E-1
4.975217629E1,-2.304840088E-1
4.978988140E1,-2.754192352E-1
4.982758640E1,-2.615251541E-1
4.986529140E1,-2.641916275E-1
4.990299640E1,-3.202791214E-1
4.994070140E1,-3.033933640E-1
4.997840640E1,-2.898664474E-1
5.001611150E1,-2.683086395E-1
5.005381650E1,-3.017892838E-1
5.009152150E1,-3.375034332E-1
5.012922650E1,-3.886995316E-1
5.016693150E1,-3.806524277E-1
5.020463650E1,-3.731393814E-1
5.024234150E1,-3.504953384E-1
5.028004660E1,-3.427648544E-1
5.031775161E1,-3.444824219E-1
5.035545660E1,-3.728828430E-1
5.039316160E1,-3.502578735E-1
5.043086661E1,-3.336067200E-1
5.046857160E1,-3.269996643E-1
5.050627661E1,-3.252992630E-1
5.054398171E1,-3.058462143E-1
5.058168671E1,-3.100214005E-1
5.061939171E1,-3.183851242E-1
5.065709671E1,-3.038578033E-1
5.069480171E1,-2.523336411E-1
5.073250671E1,-2.444429398E-1
5.077021171E1,-2.214460373E-1
5.080791681E1,-2.089195251E-1
5.084562181E1,-2.128562927E-1
5.088332681E1,-1.830320358E-1
5.092103181E1,-1.708297729E-1
5.095873681E1,-1.460409164E-1
5.099644181E1,-1.519374847E-1
5.103414692E1,-1.373443604E-1
5.107185192E1,-1.549873352E-1
5.110955692E1,-1.245555878E-1
5.114726192E1,-1.184873581E-1
5.118496692E1,-1.172847748E-1
5.122267192E1,-8.043289185E-2
5.126037692E1,-9.517383575E-2
5.129808202E1,-9.106540680E-2
5.133578702E1,-7.829380035E-2
5.137349202E1,-8.424091339E-2
5.141119702E1,-9.425735474E-2
5.144890202E1,-5.447769165E-2
5.148660702E1,-3.521442413E-2
5.152431202E1,-7.306575775E-2
5.156201713E1,-5.032825470E-2
5.159972213E1,-3.134155273E-2
5.163742713E1,-4.488372803E-2
5.167513213E1,-6.422710419E-2
5.171283713E1,-6.887722015E-2
5.175054223E1,-2.855110168E-2
5.178824723E1,-6.547927856E-3
5.182595223E1,-5.747318268E-2
5.186365723E1,-4.917240143E-2
5.190136223E1,-5.694389343E-3
5.193906723E1,-3.881645203E-2
5.197677223E1,1.737594604E-3
5.201447733E1,3.289318085E-2
5.205218233E1,1.668930054E-3
5.208988733E1,1.272583008E-2
5.212759233E1,2.080821991E-2
5.216529733E1,3.505516052E-2
5.220300233E1,7.292175293E-2
5.224070744E1,9.932804108E-2
5.227841244E1,9.270668030E-2
5.231611744E1,9.992790222E-2
5.235382244E1,1.111297607E-1
5.239152744E1,1.372194290E-1
5.242923254E1,1.548748016E-1
5.246693754E1,1.646499634E-1
5.250464254E1,1.626062393E-1
5.254234754E1,1.852655411E-1
5.258005254E1,2.019491196E-1
5.261775754E1,2.175188065E-1
5.265546265E1,2.007884979E-1
5.269316765E1,1.963329315E-1
5.273087265E1,2.212085724E-1
5.276857765E1,2.354965210E-1
5.280628265E1,2.309675217E-1
5.284398775E1,2.289657593E-1
5.288169275E1,2.628307343E-1
5.291939775E1,2.899761200E-1
5.295710275E1,2.550153732E-1
5.299480775E1,2.536497116E-1
5.303251286E1,2.680063248E-1
5.307021786E1,2.814054489E-1
5.310792286E1,2.671146393E-1
5.314562786E1,2.872753143E-1
5.318333286E1,3.083181381E-1
5.322103796E1,2.966909409E-1
5.325874296E1,2.880849838E-1
5.329644796E1,3.135499954E-1
5.333415296E1,2.814779282E-1
5.337185796E1,2.917432785E-1
5.340956306E1,2.789974213E-1
5.344726806E1,3.050670624E-1
5.348497306E1,2.735643387E-1
5.352267806E1,2.419261932E-1
5.356038317E1,2.347326279E-1
5.359808817E1,2.525892258E-1
5.363579317E1,2.357530594E-1
5.367349817E1,2.111034393E-1
5.371120327E1,1.970281601E-1
5.374890827E1,1.816625595E-1
5.378661327E1,1.338195801E-1
5.382431827E1,1.829614639E-1
5.386202338E1,2.042617798E-1
5.389972838E1,1.504487991E-1
5.393743338E1,1.046905518E-1
5.397513838E1,9.547042847E-2
5.401284338E1,8.910179138E-2
5.405054848E1,1.166648865E-1
5.408825348E1,1.267557144E-1
5.412595848E1,1.272382736E-1
5.416366348E1,7.408809662E-2
5.420136858E1,7.808303833E-2
5.423907358E1,8.404731750E-2
5.427677858E1,5.387687683E-2
5.431448358E1,4.358100891E-2
5.435218869E1,6.524181366E-2
5.438989369E1,8.769702911E-2
5.442759869E1,5.281734467E-2
5.446530379E1,4.706001282E-2
5.450300879E1,1.489067078E-2
5.454071379E1,6.750106812E-2
5.457841879E1,5.183410645E-2
5.461612390E1,3.497505188E-2
5.465382890E1,2.147483826E-2
5.469153390E1,3.791332245E-2
5.472923900E1,3.091716766E-2
5.476694400E1,1.992607117E-2
5.480464900E1,2.083110809E-2
5.484235400E1,4.177474976E-2
5.488005910E1,2.335643768E-2
5.491776410E1,3.930091858E-3
5.495546911E1,-3.031730652E-3
5.499317421E1,7.310485840E-2
5.503087921E1,3.473472595E-2
5.506858421E1,-1.895236969E-2
5.510628931E1,-1.322555542E-2
5.514399431E1,3.231906891E-2
5.518169931E1,1.006507874E-2
5.521940431E1,1.608848572E-2
5.525710942E1,2.841091156E-2
5.529481442E1,1.758384705E-2
5.533251942E1,7.820129395E-4
5.537022452E1,1.635837555E-2
5.540792952E1,-2.717208862E-2
5.544563452E1,5.904197693E-3
5.548333963E1,3.008174896E-2
5.552104463E1,4.147624969E-2
5.555874963E1,-1.935863495E-2
5.559645473E1,-2.435684204E-3
5.563415973E1,2.229309082E-2
5.567186483E1,1.187229156E-2
5.570956983E1,4.384040833E-3
5.574727483E1,-7.079124451E-3
5.578497994E1,-3.117084503E-2
5.582268494E1,2.450847626E-2
5.586038994E1,3.403759003E-2
5.589809504E1,1.836776733E-2
5.593580004E1,-1.635646820E-2
5.597350504E1,-4.096031189E-3
5.601121015E1,1.627349854E-2
5.604891515E1,-2.676963806E-3
5.608662025E1,-3.376293182E-2
5.612432525E1,1.315784454E-2
5.616203025E1,5.471134186E-2
5.619973536E1,-1.593780518E-2
5.623744036E1,-2.604293823E-2
5.627514546E1,-6.440162659E-3
5.631285046E1,1.855373383E-2
5.635055546E1,-2.786636353E-3
5.638826056E1,1.080131531E-2
5.642596556E1,2.125072479E-2
5.646367067E1,2.207088470E-2
5.650137567E1,-1.290035248E-2
5.653908067E1,-9.804725647E-3
5.657678577E1,-3.148174286E-2
5.661449077E1,-3.490447998E-4
5.665219588E1,-3.309249878E-4
5.668990088E1,-9.248733521E-3
5.672760598E1,-2.426528931E-2
5.676531098E1,2.648448944E-2
5.680301598E1,9.084701538E-3
5.684072108E1,-1.385879517E-2
5.687842608E1,-6.237030029E-3
5.691613119E1,4.554462433E-2
5.695383619E1,-8.860588074E-3
5.699154129E1,5.128860474E-3
5.702924629E1,1.818847656E-2
5.706695140E1,2.591228485E-2
5.710465640E1,-3.834533691E-2
5.714236150E1,-1.122379303E-2
5.718006650E1,1.408958435E-2
5.721777150E1,2.878475189E-2
5.725547661E1,-2.673149109E-2
5.729318160E1,-4.851341248E-3
5.733088671E1,-8.992195129E-3
5.736859171E1,7.244110107E-3
5.740629681E1,-8.872032166E-3
5.744400181E1,-1.275444031E-2
5.748170692E1,-1.637935638E-2
5.751941192E1,4.812240601E-3
5.755711702E1,2.012729645E-2
5.759482202E1,7.616996765E-3
5.763252713E1,-8.519172668E-3
5.767023213E1,-5.715370178E-3
5.770793723E1,5.834579468E-3
5.774564223E1,7.678031921E-3
5.778334733E1,-2.186775208E-2
5.782105233E1,-2.547264099E-3
5.785875744E1,1.996135712E-2
5.789646254E1,3.872966766E-2
5.793416754E1,-1.298427582E-2
5.797187265E1,-3.668498993E-2
5.800957765E1,5.960464478E-3
5.804728275E1,2.789497375E-2
5.808498775E1,1.486873627E-2
5.812269286E1,9.410858154E-3
5.816039786E1,6.552696228E-3
5.819810296E1,1.281738281E-2
5.823580796E1,-1.437187195E-3
5.827351306E1,-4.824447632E-2
5.831121817E1,-1.152896881E-2
5.834892317E1,1.603984833E-2
5.838662827E1,2.836990356E-2
5.842433327E1,-4.498863220E-2
5.846203838E1,9.374618530E-3
5.849974338E1,-2.414703369E-3
5.853744848E1,-6.722450256E-3
5.857515358E1,-1.744556427E-2
5.861285858E1,6.050109863E-3
5.865056369E1,1.011466980E-2
5.868826879E1,7.205963135E-3
5.872597379E1,-6.677627563E-3
5.876367890E1,-1.070022583E-2
5.880138390E1,-7.749557495E-3
5.883908900E1,2.849864960E-2
5.887679410E1,-4.672050476E-3
5.891449911E1,-8.829116821E-3
5.895220421E1,2.079582214E-2
5.898990921E1,5.737972260E-2
5.902761431E1,-3.577804565E-2
5.906531942E1,-2.892398834E-2
5.910302442E1,2.437496185E-2
5.914072952E1,2.945613861E-2
5.917843463E1,-4.173851013E-2
5.921613963E1,-1.439094543E-2
5.925384473E1,3.571033478E-2
5.929154983E1,1.100444794E-2
5.932925483E1,-6.342983246E-2
5.936695994E1,-2.123737335E-2
5.940466504E1,-4.185676575E-3
5.944237004E1,2.735900879E-2
5.948007515E1,-1.020240784E-2
5.951778025E1,1.637458801E-3
5.955548525E1,5.997657776E-3
5.959319036E1,1.676464081E-2
5.963089546E1,-6.690025330E-3
5.966860046E1,-2.858161926E-2
5.970630556E1,-1.327610016E-2
5.974401067E1,3.674697876E-2
5.978171567E1,-2.600765228E-2
5.981942077E1,-3.991031647E-2
5.985712588E1,5.432033539E-2
5.989483098E1,5.963802338E-2
5.993253598E1,-1.132965088E-2
5.997024108E1,-6.417655945E-2
6.000794598E1,-1.746749878E-2
6.004565124E1,1.564025879E-3
6.008335635E1,3.942966461E-2
